sentence_id,text,label
HCH_006_001_000261,拖雷,PER
HCH_006_001_000261,駙馬,TITLE
HCH_006_001_000261,赤駒,PER
HCH_006_001_000262,帝,PER
HCH_006_001_000262,懷來,LOC
HCH_006_001_000263,金,TITLE
HCH_006_001_000263,行省,TITLE
HCH_006_001_000263,完顏綱,PER
HCH_006_001_000263,元帥,TITLE
HCH_006_001_000263,高琪,PER
HCH_006_001_000263,北口,LOC
HCH_006_001_000264,金,ORG
HCH_006_001_000264,居庸,LOC
HCH_006_001_000264,可忒,PER
HCH_006_001_000264,薄剎,PER
HCH_006_001_000265,涿鹿,LOC
HCH_006_001_000266,金,ORG
HCH_006_001_000266,西京留守,TITLE
HCH_006_001_000266,忽沙虎,PER
HCH_006_001_000267,帝,PER
HCH_006_001_000267,紫荊關,LOC
HCH_006_001_000267,金,ORG
HCH_006_001_000267,五回嶺,LOC
HCH_006_001_000267,涿,LOC
HCH_006_001_000267,易,LOC
HCH_006_001_000268,契丹,ORG
HCH_006_001_000268,訛魯不兒,PER
HCH_006_001_000268,北口,LOC
HCH_006_001_000268,居庸,LOC
HCH_006_001_000268,可忒,ORG
HCH_006_001_000268,薄剎,ORG
HCH_006_001_000269,金,ORG
HCH_006_001_000269,忽沙虎,PER
HCH_006_001_000269,允濟,PER
HCH_006_001_000269,豐王,TITLE
HCH_006_001_000269,珣,PER
HCH_006_001_000270,皇子,PER
HCH_006_001_000270,朮赤,PER
HCH_006_001_000270,察合台,PER
HCH_006_001_000270,窩闊台,PER
HCH_006_001_000270,太行,LOC
HCH_006_001_000270,保,LOC
HCH_006_001_000270,遂,LOC
HCH_006_001_000270,安肅,LOC
HCH_006_001_000270,安定,LOC
HCH_006_001_000270,邢,LOC
HCH_006_001_000270,洺,LOC
HCH_006_001_000270,磁,LOC
HCH_006_001_000270,相,LOC
HCH_006_001_000270,衞,LOC
HCH_006_001_000270,輝,LOC
HCH_006_001_000270,懷,LOC
HCH_006_001_000270,孟,LOC
HCH_006_001_000270,澤,LOC
HCH_006_001_000270,潞,LOC
HCH_006_001_000270,遼,LOC
HCH_006_001_000270,沁,LOC
HCH_006_001_000270,平陽,LOC
HCH_006_001_000270,太原,LOC
HCH_006_001_000270,吉,LOC
HCH_006_001_000270,隰,LOC
HCH_006_001_000270,汾,LOC
HCH_006_001_000270,石,LOC
HCH_006_001_000270,嵐,LOC
HCH_006_001_000270,忻,LOC
HCH_006_001_000270,代,LOC
HCH_006_001_000270,武,LOC
HCH_006_001_000270,皇弟,PER
HCH_006_001_000270,哈撒兒,PER
HCH_006_001_000270,斡陳那顏,PER
HCH_006_001_000270,拙赤䚟,PER
HCH_006_001_000270,薄剎,PER
HCH_006_001_000270,薊州,LOC
HCH_006_001_000270,平,LOC
HCH_006_001_000270,灤,LOC
HCH_006_001_000270,遼西,LOC
HCH_006_001_000270,帝,PER
HCH_006_001_000270,皇子,PER
HCH_006_001_000270,拖雷,PER
HCH_006_001_000270,雄,LOC
HCH_006_001_000270,霸,LOC
HCH_006_001_000270,莫,LOC
HCH_006_001_000270,安,LOC
HCH_006_001_000270,河間,LOC
HCH_006_001_000270,滄,LOC
HCH_006_001_000270,景,LOC
HCH_006_001_000270,獻,LOC
HCH_006_001_000270,深,LOC
HCH_006_001_000270,祁,LOC
HCH_006_001_000270,蠡,LOC
HCH_006_001_000270,冀,LOC
HCH_006_001_000270,恩,LOC
HCH_006_001_000270,濮,LOC
HCH_006_001_000270,開,LOC
HCH_006_001_000270,滑,LOC
HCH_006_001_000270,博,LOC
HCH_006_001_000270,濟,LOC
HCH_006_001_000270,泰安,LOC
HCH_006_001_000270,濟南,LOC
HCH_006_001_000270,濱,LOC
HCH_006_001_000270,棣,LOC
HCH_006_001_000270,益都,LOC
HCH_006_001_000270,淄,LOC
HCH_006_001_000270,濰,LOC
HCH_006_001_000270,登,LOC
HCH_006_001_000270,萊,LOC
HCH_006_001_000270,沂,LOC
HCH_006_001_000271,木華黎,PER
HCH_006_001_000271,密州,LOC
HCH_006_001_000272,史天倪,PER
HCH_006_001_000272,蕭勃迭,PER
HCH_006_001_000272,木華黎,PER
HCH_006_001_000273,帝,PER
HCH_006_001_000273,中都,LOC
HCH_006_001_000273,大口,LOC
HCH_006_001_000274,河北,LOC
HCH_006_001_000274,中都,LOC
HCH_006_001_000274,通,LOC
HCH_006_001_000274,順,LOC
HCH_006_001_000274,真定,LOC
HCH_006_001_000274,清,LOC
HCH_006_001_000274,沃,LOC
HCH_006_001_000274,大名,LOC
HCH_006_001_000274,東平,LOC
HCH_006_001_000274,德,LOC
HCH_006_001_000274,邳,LOC
HCH_006_001_000274,海州,LOC
HCH_006_001_000275,中都北郊,LOC
HCH_006_001_000276,燕,ORG
HCH_006_001_000276,帝,PER
HCH_006_001_000277,金主,PER
HCH_006_001_000277,山東,LOC
HCH_006_001_000277,河北,LOC
HCH_006_001_000277,燕京,LOC
HCH_006_001_000277,金主,PER
HCH_006_001_000277,衞紹王,PER
HCH_006_001_000277,岐國公,TITLE
HCH_006_001_000277,丞相,TITLE
HCH_006_001_000277,完顏福興,PER
HCH_006_001_000277,帝,PER
HCH_006_001_000277,居庸,LOC
HCH_006_001_000278,金,ORG
HCH_006_001_000278,汴,LOC
HCH_006_001_000278,完,PER
HCH_006_001_000278,參政,TITLE
HCH_006_001_000278,抹撚盡忠,PER
HCH_006_001_000278,太子,TITLE
HCH_006_001_000278,守忠,PER
HCH_006_001_000278,中都,LOC
HCH_006_001_000279,金,ORG
HCH_006_001_000279,乣軍,TITLE
HCH_006_001_000279,斫答,PER
HCH_006_001_000279,主帥,TITLE
HCH_006_001_000280,三摸合,PER
HCH_006_001_000280,石抹明安,PER
HCH_006_001_000280,斫答,PER
HCH_006_001_000280,中都,LOC
HCH_006_001_000281,帝,PER
HCH_006_001_000281,魚兒濼,LOC
HCH_006_001_000282,金,ORG
HCH_006_001_000282,太子,TITLE
HCH_006_001_000282,守忠,PER
HCH_006_001_000282,汴,LOC
HCH_006_001_000283,木華黎,PER
HCH_006_001_000283,遼東,LOC
HCH_006_001_000283,高州,LOC
HCH_006_001_000283,盧琮,PER
HCH_006_001_000283,金（扑,PER
HCH_006_001_000284,錦州,LOC
HCH_006_001_000284,張鯨,PER
HCH_006_001_000284,節度使,TITLE
HCH_006_001_000284,臨海王,TITLE
HCH_006_001_000285,金,ORG
HCH_006_001_000285,右副元帥,TITLE
HCH_006_001_000285,蒲察七斤,PER
HCH_006_001_000285,通州,LOC
HCH_006_001_000285,七斤,PER
HCH_006_001_000285,元帥,TITLE
HCH_006_001_000286,木華黎,PER
HCH_006_001_000286,北京,LOC
HCH_006_001_000286,金,TITLE
HCH_006_001_000286,元帥,TITLE
HCH_006_001_000286,寅答虎,PER
HCH_006_001_000286,烏古倫,PER
HCH_006_001_000286,寅答虎,PER
HCH_006_001_000286,留守,TITLE
HCH_006_001_000286,吾,PER
HCH_006_001_000286,權兵馬都元帥,TITLE
HCH_006_001_000287,興中府元帥,TITLE
HCH_006_001_000287,石天應,PER
HCH_006_001_000287,天應,PER
HCH_006_001_000287,興中府尹,TITLE
HCH_006_001_000288,金,ORG
HCH_006_001_000288,御史中丞,TITLE
HCH_006_001_000288,李英,PER
HCH_006_001_000288,中都,LOC
HCH_006_001_000288,霸州,LOC
HCH_006_001_000289,清,LOC
HCH_006_001_000289,順,LOC
HCH_006_001_000290,張鯨,PER
HCH_006_001_000290,北京,LOC
HCH_006_001_000291,鯨,PER
HCH_006_001_000292,鯨,PER
HCH_006_001_000292,致,PER
HCH_006_001_000292,錦州,LOC
HCH_006_001_000292,漢興皇帝,TITLE
HCH_006_001_000293,金,ORG
HCH_006_001_000293,中都留守,TITLE
HCH_006_001_000293,完顏福興,PER
HCH_006_001_000293,抹撚盡忠,PER
HCH_006_001_000293,明安,PER
HCH_006_001_000294,桓州,LOC
HCH_006_001_000294,涼涇,LOC
HCH_006_001_000295,忽都忽,PER
HCH_006_001_000295,中都,LOC
HCH_006_001_000296,紅羅山寨主,TITLE
HCH_006_001_000296,杜秀,PER
HCH_006_001_000296,秀,PER
HCH_006_001_000296,錦州節度使,TITLE
HCH_006_001_000297,乙職里,PER
HCH_006_001_000297,金,ORG
HCH_006_001_000297,河北,LOC
HCH_006_001_000297,山東,LOC
HCH_006_001_000297,河南王,PER
HCH_006_001_000299,史天倪,PER
HCH_006_001_000299,右副都元帥,TITLE
HCH_006_001_000300,天倪,PER
HCH_006_001_000300,平州,LOC
HCH_006_001_000300,金經略使,TITLE
HCH_006_001_000300,乞住,PER
HCH_006_001_000301,木華黎,PER
HCH_006_001_000301,史進道,PER
HCH_006_001_000301,廣寧府,LOC
HCH_006_001_000303,金宣撫,TITLE
HCH_006_001_000303,蒲鮮萬奴,PER
HCH_006_001_000303,遼東,LOC
HCH_006_001_000303,天王,TITLE
HCH_006_001_000303,大真,PER
HCH_006_001_000303,天泰,PER
HCH_006_001_000304,耶律,PER
HCH_006_001_000304,留哥,PER
HCH_006_001_000304,斜闍,PER
HCH_006_001_000305,史天祥,PER
HCH_006_001_000305,興州,LOC
HCH_006_001_000305,節度使,TITLE
HCH_006_001_000305,趙守玉,PER
HCH_006_001_000306,廬朐河,LOC
HCH_006_001_000307,張致,PER
HCH_006_001_000307,興中府,LOC
HCH_006_001_000307,木華黎,PER
HCH_006_001_000308,撒里知,PER
HCH_006_001_000308,兀,TITLE
HCH_006_001_000308,三摸合,TITLE
HCH_006_001_000308,西,LOC
HCH_006_001_000308,關中,LOC
HCH_006_001_000308,潼關,LOC
HCH_006_001_000308,金,ORG
HCH_006_001_000308,西安軍節度使,TITLE
HCH_006_001_000308,尼龐古,PER
HCH_006_001_000308,蒲魯虎,PER
HCH_006_001_000308,汝州,LOC
HCH_006_001_000308,汴京,LOC
HCH_006_001_000309,蒲鮮,ORG
HCH_006_001_000309,帖哥,PER
HCH_006_001_000310,東夏,ORG
HCH_006_001_000311,祁和尚,PER
HCH_006_001_000311,武平,LOC
HCH_006_001_000311,史天祥,PER
HCH_006_001_000311,金,ORG
HCH_006_001_000311,巢元帥,PER
HCH_006_001_000312,察罕,PER
HCH_006_001_000312,金,ORG
HCH_006_001_000312,監軍,TITLE
HCH_006_001_000312,夾谷,PER
HCH_006_001_000312,霸州,LOC
HCH_006_001_000312,金,ORG
HCH_006_001_000312,察罕,PER
HCH_006_001_000313,木華黎,PER
HCH_006_001_000313,太師,TITLE
HCH_006_001_000313,國王,TITLE
HCH_006_001_000313,蒙古,ORG
HCH_006_001_000313,乣,ORG
HCH_006_001_000313,漢,ORG
HCH_006_001_000313,遂城,LOC
HCH_006_001_000313,蠡州,LOC
HCH_006_001_000314,大名府,LOC
HCH_006_001_000314,益都,LOC
HCH_006_001_000314,淄,LOC
HCH_006_001_000314,登,LOC
HCH_006_001_000314,萊,LOC
HCH_006_001_000314,濰,LOC
HCH_006_001_000314,密,LOC
HCH_006_001_000315,禿滿部,ORG
HCH_006_001_000315,鉢魯完,PER
HCH_006_001_000315,朵魯伯,PER
HCH_006_001_000316,紫荊口,LOC
HCH_006_001_000316,金行元帥事,TITLE
HCH_006_001_000316,張柔,PER
HCH_006_001_000317,木華黎,PER
HCH_006_001_000317,西京,LOC
HCH_006_001_000317,河東,LOC
HCH_006_001_000317,太原,LOC
HCH_006_001_000317,平陽,LOC
HCH_006_001_000317,忻,LOC
HCH_006_001_000317,代,LOC
HCH_006_001_000317,澤,LOC
HCH_006_001_000317,潞,LOC
HCH_006_001_000317,汾,LOC
HCH_006_001_000317,霍,LOC
HCH_006_001_000318,金,ORG
HCH_006_001_000318,武仙,PER
HCH_006_001_000318,滿城,LOC
HCH_006_001_000318,張柔,PER
HCH_006_001_000319,西夏,ORG
HCH_006_001_000319,王城,LOC
HCH_006_001_000319,夏,ORG
HCH_006_001_000319,李遵頊,PER
HCH_006_001_000319,西涼,LOC
HCH_006_001_000320,契丹,ORG
HCH_006_001_000320,六哥,PER
HCH_006_001_000320,高麗,LOC
HCH_006_001_000320,江東城,LOC
HCH_006_001_000320,哈真,PER
HCH_006_001_000320,札剌,PER
HCH_006_001_000320,高麗,ORG
HCH_006_001_000321,張柔,PER
HCH_006_001_000321,武仙,PER
HCH_006_001_000321,祁陽,LOC
HCH_006_001_000321,曲陽,LOC
HCH_006_001_000321,中山,LOC
HCH_006_001_000322,西域,ORG
HCH_006_001_000322,使者,TITLE
HCH_006_001_000322,帝,PER
HCH_006_001_000322,訛,LOC
HCH_006_001_000322,哈只兒只蘭禿,PER
HCH_006_001_000323,木華黎,PER
HCH_006_001_000323,岢,LOC
HCH_006_001_000323,嵐,LOC
HCH_006_001_000323,吉,LOC
HCH_006_001_000323,隰,LOC
HCH_006_001_000323,絳州,LOC
HCH_006_001_000324,帝,PER
HCH_006_001_000324,蒲華城,LOC
HCH_006_001_000325,尋思干城,LOC
HCH_006_001_000325,也（石,LOC
HCH_006_001_000326,斡脫羅兒城,ORG
HCH_006_001_000327,木華黎,PER
HCH_006_001_000327,真定,LOC
HCH_006_001_000327,武仙,PER
HCH_006_001_000328,史天倪,PER
HCH_006_001_000328,河北西路兵馬都元帥,TITLE
HCH_006_001_000328,行府事,TITLE
HCH_006_001_000328,仙,PER
HCH_006_001_000329,東平,LOC
HCH_006_001_000329,嚴實,PER
HCH_006_001_000329,彰德,LOC
HCH_006_001_000329,大名,LOC
HCH_006_001_000329,磁,LOC
HCH_006_001_000329,洺,LOC
HCH_006_001_000329,恩,LOC
HCH_006_001_000329,博,LOC
HCH_006_001_000329,滑,LOC
HCH_006_001_000329,濬,LOC
HCH_006_001_000329,木華黎,PER
HCH_006_001_000329,實,PER
HCH_006_001_000329,金紫光祿大夫,TITLE
HCH_006_001_000329,行尚書省事,TITLE
HCH_006_001_000330,金,ORG
HCH_006_001_000330,邢州節度使,TITLE
HCH_006_001_000330,武貴,PER
HCH_006_001_000331,木華黎,PER
HCH_006_001_000331,東平,LOC
HCH_006_001_000331,嚴實,PER
HCH_006_001_000331,洺州,LOC
HCH_006_001_000331,河北,LOC
HCH_006_001_000332,董俊,PER
HCH_006_001_000332,龍虎衞上將軍,TITLE
HCH_006_001_000332,右副都元帥,TITLE
HCH_006_001_000333,帝,PER
HCH_006_001_000333,卜哈兒,ORG
HCH_006_001_000333,薛迷思干,ORG
HCH_006_001_000333,皇子,PER
HCH_006_001_000333,朮赤,PER
HCH_006_001_000333,養吉干,ORG
HCH_006_001_000333,八兒真,ORG
HCH_006_001_000334,鐵門關,LOC
HCH_006_001_000334,金,ORG
HCH_006_001_000334,烏,PER
HCH_006_001_000334,仲端,PER
HCH_006_001_000334,帝,PER
HCH_006_001_000336,金,ORG
HCH_006_001_000336,東平行省事,TITLE
HCH_006_001_000336,忙古,PER
HCH_006_001_000336,嚴實,PER
HCH_006_001_000337,宋,ORG
HCH_006_001_000337,苟夢玉,PER
HCH_006_001_000338,宋,ORG
HCH_006_001_000338,連,TITLE
HCH_006_001_000338,漣〕水忠義統轄,TITLE
HCH_006_001_000338,石珪,PER
HCH_006_001_000338,珪,PER
HCH_006_001_000338,濟,TITLE
HCH_006_001_000338,兖,TITLE
HCH_006_001_000338,單三州總管,TITLE
HCH_006_001_000339,帝,PER
HCH_006_001_000339,班勒紇,ORG
HCH_006_001_000339,皇,TITLE
HCH_006_001_000339,朮赤,PER
HCH_006_001_000339,察合台,PER
HCH_006_001_000339,窩闊台,PER
HCH_006_001_000339,玉,LOC
HCH_006_001_000340,皇子,TITLE
HCH_006_001_000340,拖雷,PER
HCH_006_001_000340,馬魯察葉可,ORG
HCH_006_001_000340,馬魯,ORG
HCH_006_001_000340,昔剌思,ORG
HCH_006_001_000341,木華黎,PER
HCH_006_001_000341,河西,LOC
HCH_006_001_000341,葭,LOC
HCH_006_001_000341,綏德,LOC
HCH_006_001_000341,保安,LOC
HCH_006_001_000341,鄜,LOC
HCH_006_001_000341,坊,LOC
HCH_006_001_000341,丹,LOC
HCH_006_001_000341,延安,LOC
HCH_006_001_000342,宋,TITLE
HCH_006_001_000342,京東安撫使,TITLE
HCH_006_001_000342,張琳,PER
HCH_006_001_000342,京東,LOC
HCH_006_001_000342,琳,PER
HCH_006_001_000342,滄,LOC
HCH_006_001_000342,景,LOC
HCH_006_001_000342,濱,LOC
HCH_006_001_000342,棣,LOC
HCH_006_001_000343,德順州,LOC
HCH_006_001_000344,皇子,TITLE
HCH_006_001_000344,拖雷,PER
HCH_006_001_000344,徒,LOC
HCH_006_001_000344,匿察兀兒,ORG
HCH_006_001_000345,木剌夷國,ORG
HCH_006_001_000346,搠,PER
HCH_006_001_000346,也,LOC
HCH_006_001_000347,帝,PER
HCH_006_001_000347,塔里寒寨,ORG
HCH_006_001_000348,木華黎,PER
HCH_006_001_000348,乾,LOC
HCH_006_001_000348,涇,LOC
HCH_006_001_000348,邠,LOC
HCH_006_001_000348,原,LOC
HCH_006_001_000348,鳳翔,LOC
HCH_006_001_000349,塔里寒寨,LOC
HCH_006_001_000350,西域主,TITLE
HCH_006_001_000350,札闌丁,PER
HCH_006_001_000350,滅里可汗,PER
HCH_006_001_000350,忽都忽,PER
HCH_006_001_000351,帝,PER
HCH_006_001_000351,滅里可汗,PER
HCH_006_001_000351,札闌丁,PER
HCH_006_001_000351,八剌,PER
HCH_006_001_000352,金,ORG
HCH_006_001_000352,烏古,TITLE
HCH_006_001_000352,仲端,PER
HCH_006_001_000352,帝,PER
HCH_006_001_000352,回鶻國,ORG
HCH_006_001_000353,帝,PER
HCH_006_001_000353,河朔,LOC
HCH_006_001_000353,河南王,PER
HCH_006_001_000353,木華黎,PER
HCH_006_001_000353,仲端,PER
HCH_006_001_000353,河朔,LOC
HCH_006_001_000353,關,LOC
HCH_006_001_000353,河南王,PER
HCH_006_001_000353,仲端,PER
HCH_006_001_000354,金,ORG
HCH_006_001_000354,平陽公,TITLE
HCH_006_001_000354,胡天（祚,PER
HCH_006_001_000354,青龍堡,LOC
HCH_006_001_000355,金,ORG
HCH_006_001_000355,河中府,LOC
HCH_006_001_000355,石天應,PER
HCH_006_001_000355,兵馬都元帥,TITLE
HCH_006_001_000356,太師,TITLE
HCH_006_001_000356,國王,TITLE
HCH_006_001_000356,木華黎,PER
HCH_006_001_000357,八魯彎川,LOC
HCH_006_001_000358,皇子,PER
HCH_006_001_000358,朮赤,PER
HCH_006_001_000358,察合台,PER
HCH_006_001_000358,窩闊台,PER
HCH_006_001_000358,八剌,ORG
HCH_006_001_000358,西域,ORG
HCH_006_001_000358,達魯花赤監,TITLE
HCH_006_001_000359,金主,PER
HCH_006_001_000359,珣,PER
HCH_006_001_000359,守緒,PER
HCH_006_001_000360,宋,ORG
HCH_006_001_000360,苟夢玉,PER
HCH_006_001_000361,宋,ORG
HCH_006_001_000361,大名總管,TITLE
HCH_006_001_000361,彭義斌,PER
HCH_006_001_000361,河北,LOC
HCH_006_001_000362,史天倪,PER
HCH_006_001_000362,恩州,LOC
HCH_006_001_000363,帝,PER
HCH_006_001_000363,東印度國,LOC
HCH_006_001_000365,武仙,PER
HCH_006_001_000365,真定,LOC
HCH_006_001_000365,史天倪,PER
HCH_006_001_000366,董俊,PER
HCH_006_001_000366,判官,TITLE
HCH_006_001_000366,李全,PER
HCH_006_001_000366,中山,LOC
HCH_006_001_000367,史天澤,PER
HCH_006_001_000367,仙,PER
HCH_006_001_000367,真定,LOC
HCH_006_001_000368,彭義斌,PER
HCH_006_001_000368,仙,PER
HCH_006_001_000368,天澤,PER
HCH_006_001_000368,贊皇,LOC
HCH_006_001_000369,帝,PER
HCH_006_001_000369,西夏,ORG
HCH_006_001_000369,赤,PER
HCH_006_001_000369,亦,PER
HCH_006_001_000370,黑水,LOC
HCH_006_001_000371,渾垂山,LOC
HCH_006_001_000372,甘,LOC
HCH_006_001_000372,肅,LOC
HCH_006_001_000373,西涼府,LOC
HCH_006_001_000373,搠羅,LOC
HCH_006_001_000373,河羅,LOC
HCH_006_001_000373,沙陀,LOC
HCH_006_001_000373,黃河,LOC
HCH_006_001_000373,應里,LOC
HCH_006_001_000374,李全,PER
HCH_006_001_000374,張琳,PER
HCH_006_001_000374,郡王,TITLE
HCH_006_001_000374,孫進,PER
HCH_006_001_000374,全,PER
HCH_006_001_000374,益都,LOC
HCH_006_001_000375,帝,PER
HCH_006_001_000375,靈州,LOC
HCH_006_001_000375,夏,ORG
HCH_006_001_000375,嵬名令公,PER
HCH_006_001_000376,帝,PER
HCH_006_001_000376,夏師,ORG
HCH_006_001_000378,鹽州川,LOC
HCH_006_001_000379,李全,PER
HCH_006_001_000380,張柔,PER
HCH_006_001_000380,行軍千戶,TITLE
HCH_006_001_000380,保州等處都元帥,TITLE
HCH_006_001_000381,皇子,TITLE
HCH_006_001_000381,窩闊台,PER
HCH_006_001_000381,察罕,PER
HCH_006_001_000381,金,ORG
HCH_006_001_000381,南京,LOC
HCH_006_001_000382,唐慶,PER
HCH_006_001_000382,金,ORG
HCH_006_001_000383,帝,PER
HCH_006_001_000383,夏王城,LOC
HCH_006_001_000383,積石州,LOC
HCH_006_001_000384,臨洮府,LOC
HCH_006_001_000385,洮,LOC
HCH_006_001_000385,河,LOC
HCH_006_001_000385,西寧,LOC
HCH_006_001_000386,斡陳那顏,PER
HCH_006_001_000386,信都府,LOC
HCH_006_001_000387,帝,PER
HCH_006_001_000387,龍德,LOC
HCH_006_001_000387,德順,LOC
HCH_006_001_000387,德順節度使,TITLE
HCH_006_001_000387,愛申,PER
HCH_006_001_000387,進士,TITLE
HCH_006_001_000387,馬肩龍,PER
HCH_006_001_000388,唐慶,PER
HCH_006_001_000388,金,ORG
HCH_006_001_000389,六盤山,LOC
HCH_006_001_000390,金,ORG
HCH_006_001_000390,完,PER
HCH_006_001_000390,奧屯,TITLE
HCH_006_001_000391,夏,ORG
HCH_006_001_000391,李晛,PER
HCH_006_001_000392,帝,PER
HCH_006_001_000392,清水縣西江,LOC
HCH_006_001_000394,薩,LOC
HCH_006_001_000395,金,ORG
HCH_006_001_000395,潼關,LOC
HCH_006_001_000395,連山,LOC
HCH_006_001_000395,宋,ORG
HCH_006_001_000395,宋,ORG
HCH_006_001_000395,金,ORG
HCH_006_001_000395,唐,LOC
HCH_006_001_000395,鄧,LOC
HCH_006_001_000395,大梁,LOC
HCH_006_001_000395,金,ORG
HCH_006_001_000395,潼關,LOC
HCH_006_001_000396,起輦谷,LOC
HCH_006_001_000397,聖武皇帝,PER
HCH_006_001_000398,法天啟運聖武皇帝,TITLE
HCH_006_001_000399,太祖,PER
HCH_006_001_000401,帝,PER
HCH_006_001_000401,西夏,ORG
HCH_006_001_000404,拖雷,PER
